Age,Experience_Years,Gender_Male,Gender_Other,Education_Level_Graduate,Education_Level_PhD,Education_Level_Postgraduate,Job_Role_Data Analyst,Job_Role_HR Executive,Job_Role_Manager,Job_Role_Research Scholar,Job_Role_Sales Executive,Job_Role_Software Engineer,Job_Role_Teacher,Job_Role_Technician,Region_Rural,Region_Tier-2
39,12,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
34,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
35,15,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
28,8,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
21,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
35,12,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
25,5,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
39,15,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23,3,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
22,2,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
29,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38,15,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
27,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
25,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
33,3,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
28,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
36,11,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
35,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,12,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
22,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
25,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
21,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
50,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
37,14,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
34,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33,13,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
33,11,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
24,1,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
39,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
23,3,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
51,20,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
34,14,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
24,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
28,3,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
30,10,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
32,6,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
36,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
27,6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
24,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
31,11,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
21,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
36,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
30,2,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
33,9,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
28,2,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
21,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
33,3,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
23,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
43,23,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
31,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
23,3,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
21,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
28,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
23,2,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
35,11,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
21,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
33,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
37,12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
38,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
37,7,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
33,10,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
45,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
44,17,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
36,16,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
27,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
27,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
46,10,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
30,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
35,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
29,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30,5,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
32,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
30,6,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
21,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
32,7,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
24,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
37,9,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
33,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
22,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
43,2,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
25,4,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
39,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
39,14,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
32,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
44,10,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
47,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
32,7,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
30,9,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
28,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
38,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
28,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
22,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
21,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
34,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
47,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
39,13,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
39,16,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
30,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
35,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
32,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
36,11,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
38,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
36,4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
28,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
32,11,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
28,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
46,4,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
32,2,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
24,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
26,3,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
22,2,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
34,6,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
36,15,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
30,9,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
41,20,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
41,18,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36,10,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
37,2,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
32,7,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
33,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
38,15,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
36,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28,7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
22,2,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
34,9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
27,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
33,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
38,13,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
45,7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
33,5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
31,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
42,14,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
29,0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
21,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42,12,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
39,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
29,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
22,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
43,15,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
26,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
28,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38,6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36,2,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
21,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,11,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
36,2,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
38,16,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
36,5,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
21,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
32,10,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
41,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
26,5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
28,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
34,12,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,15,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
26,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
31,8,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
27,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
38,9,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
43,22,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
24,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,6,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
38,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
41,18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36,11,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
40,7,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
28,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
27,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
37,15,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
35,10,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
29,5,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
28,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
32,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
40,14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
32,9,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
33,12,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,13,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36,16,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
37,12,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
41,11,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
30,6,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
21,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
42,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
29,9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
37,13,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
35,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
37,15,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
36,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39,5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30,8,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
40,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
38,15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
27,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,3,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
33,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
37,7,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
28,6,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
40,11,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
27,6,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
24,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
22,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
26,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
36,8,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
22,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
22,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
40,9,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
26,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
34,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
37,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,5,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30,10,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
42,7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
44,24,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
21,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
31,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
34,4,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
28,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
30,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
37,15,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
34,13,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
31,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
47,8,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
22,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
34,10,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
21,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
44,18,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
36,10,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
23,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
35,0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
29,7,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
46,18,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
40,8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
28,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
30,8,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
43,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
38,12,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
34,13,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
42,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
34,12,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
41,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
24,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
28,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40,16,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
21,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
22,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
23,0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
35,15,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
38,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
43,11,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
36,10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,8,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
31,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
35,6,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
34,12,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
32,9,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
32,10,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
43,20,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
43,21,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
31,10,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
23,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
32,10,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
21,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
31,7,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
38,7,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
39,14,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36,12,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
28,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
21,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
38,18,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
39,17,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
36,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
40,9,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
40,20,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
21,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
37,6,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
34,6,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
29,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
28,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
25,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
29,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
31,4,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
27,7,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
39,6,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
35,11,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
27,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
36,14,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
36,16,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
33,10,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
37,11,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
30,2,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
22,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
32,4,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
27,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
27,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,2,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
24,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
27,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
35,14,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
21,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
47,24,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
23,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
36,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
31,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
24,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
43,6,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
28,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
28,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
32,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
38,18,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
33,6,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
42,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
32,9,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
37,9,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
31,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
46,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
28,8,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
35,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
30,2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
24,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
28,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
43,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
35,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26,2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
21,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
32,11,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,11,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
27,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
30,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
37,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
32,11,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
26,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
23,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
40,16,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30,7,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
34,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
37,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
36,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
38,12,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32,9,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
21,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
33,12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
29,9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38,17,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
38,9,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
37,11,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
26,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
51,31,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
21,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
21,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
40,5,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
31,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
28,8,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
28,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
39,5,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
39,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
37,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
21,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
21,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
39,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
29,6,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
